CODE_COM;APL_EHPA;APL_RA;APL_SAPA
81309;40364.29;0.0;1030.38
81318;51420.96;792.8;852.8
81323;60636.96;373.48;1298.18
82008;58108.8;126.82;821.35
82024;47818.3;126.82;1025.47
82030;83538.0;154.76;2027.62
82033;117278.17;154.76;2265.2
82065;58745.07;126.82;482.12
82078;41380.3;325.52;35.3
82079;98909.09;225.62;1751.95
82121;124492.02;288.91;1969.64
82130;37308.08;126.82;482.12
82134;88543.11;91.22;1851.93
82135;87213.03;225.62;1664.38
82156;71809.11;126.82;1365.46
82186;82652.64;736.42;1691.66
83017;72509.52;388.0;2734.98
83018;64995.6;27.13;1491.26
83043;15598.23;0.0;398.09
83059;76832.98;151.89;1892.97
83060;43084.82;164.09;0.0
83061;78838.95;393.11;808.64
83067;41658.32;27.13;12.38
83091;53320.29;279.46;721.69
83103;81964.39;691.17;1560.7
83105;18602.0;0.0;0.08
83107;66641.75;395.42;980.94
83141;88355.39;880.89;1071.8
83151;65478.36;0.0;1782.42
84023;55281.97;1280.11;539.07
84046;35424.45;0.0;93.69
84057;67534.95;1376.79;2218.97
84058;55599.02;1033.56;726.09
84079;41176.05;1121.48;580.36
84141;117475.79;932.1;1404.21
84148;45895.01;397.85;132.58
85051;111620.88;587.84;857.65
85132;125366.45;723.94;179.59
85138;126100.96;787.97;1314.51
85185;107296.87;286.61;549.37
85193;101567.95;127.33;471.95
85202;115954.25;637.14;808.14
85208;134543.67;410.09;1059.62
85223;142704.85;361.78;769.8
85243;94292.64;743.91;692.62
85250;127321.59;727.52;974.64
85284;140231.25;207.08;923.77
85285;100416.7;37.97;418.26
86036;107281.53;484.73;2522.2
86053;83978.01;389.75;734.05
86074;96486.65;212.11;350.8
86083;101794.39;1039.89;1289.08
86086;99397.05;810.94;2436.32
86104;89968.18;1190.56;2071.57
86254;90765.94;629.39;1620.17
87019;118459.66;490.08;3437.88
87032;97528.48;0.0;636.66
87034;78924.82;0.0;701.7
87035;67699.7;357.37;205.76
87053;65243.79;431.41;681.85
87054;77989.99;0.0;1249.94
87056;135186.85;1057.14;1594.08
87065;105397.1;490.08;3123.24
87066;64362.77;490.08;2335.93
87080;93970.74;431.41;681.85
87085;129604.22;490.08;2099.19
87094;73513.84;490.08;2180.6
87100;76504.96;625.73;139.13
87108;86826.64;625.73;1000.15
87135;66173.6;0.0;224.4
87142;74442.13;357.37;757.25
88389;97497.13;0.0;317.65
88404;78720.57;0.0;148.68
88406;127413.79;295.9;326.16
88431;100444.44;244.07;0.0
88528;103628.67;725.58;766.4
89023;209931.96;0.0;1130.63
89039;121958.19;0.0;374.56
89049;89008.36;0.0;232.63
89057;91880.98;0.0;632.68
89086;87337.71;383.07;219.14
89136;125626.31;236.35;602.79
89168;148152.68;0.0;424.44
89180;110029.59;355.0;575.82
89192;73547.97;133.66;511.14
89197;176432.98;0.0;744.07
89201;140056.34;0.0;885.52
89232;139299.21;0.0;839.04
89239;129275.78;0.0;456.95
89240;127567.31;0.0;456.95
89249;122455.75;0.0;699.21
95370;44111.52;855.06;254.04
95585;79212.92;1151.33;806.15
52102;84780.32;0.0;853.01
52104;113994.51;871.58;1707.38
52108;75288.46;0.0;546.51
52136;105899.2;0.0;678.77
52140;100282.68;976.97;1428.94
52206;108087.58;503.27;732.03
52213;63793.94;186.15;678.77
52222;92784.83;125.0;1098.41
52249;53537.28;0.0;692.07
52272;67992.99;0.0;1141.21
52286;102657.35;160.32;1040.79
52288;89889.98;0.0;1025.32
52311;45636.88;0.0;692.36
52316;105096.99;160.32;1065.59
52321;120738.46;0.0;668.3
52330;98056.22;816.65;5479.8
52331;130116.51;886.37;908.18
52332;131048.69;0.0;817.17
52380;78382.22;0.0;853.01
52386;95866.86;1211.05;1129.67
52502;110348.73;503.27;547.78
53027;113594.55;1047.84;627.34
53029;92220.54;820.07;614.06
53040;76936.59;959.53;1032.99
53052;69390.1;502.54;1374.86
53056;78140.81;153.68;724.16
53059;134927.1;583.12;1450.02
53073;98148.44;1075.74;840.75
53131;105975.47;383.06;1067.41
53162;91932.86;556.0;1156.72
53190;115038.8;463.42;916.73
53229;109998.1;484.74;1310.94
53230;143333.3;711.06;881.02
53264;99904.06;1182.58;759.1
53267;96539.16;583.12;1144.55
54001;52900.83;166.7;293.0
54004;43987.38;181.43;275.08
54016;77989.22;597.48;597.21
54028;108178.48;1005.75;1264.77
54030;63513.89;504.2;160.59
54043;100404.85;997.72;1056.11
54045;78331.95;1528.92;589.7
54047;71169.53;134.17;442.3
54050;54534.53;1346.51;362.92
54056;53305.04;1264.6;1800.27
54126;72024.12;365.8;303.41
54127;67848.34;1321.3;1800.27
54167;112304.03;927.04;807.2
54246;75636.35;596.35;269.8
54290;66389.72;1321.3;1800.27
54367;71866.91;1321.3;1645.68
54405;81594.73;790.72;762.98
54439;121952.9;1138.4;711.83
54453;68818.71;195.4;696.92
54473;104066.38;76.93;376.75
54476;51000.26;828.31;651.16
54556;48666.07;1383.89;290.92
54565;86001.46;1566.55;686.38
54568;43602.48;1264.6;1800.27
55014;145545.25;616.47;932.91
55021;49711.57;544.62;1786.5
55034;34275.39;463.04;1366.63
55038;36278.45;616.47;584.0
55053;36578.16;463.04;462.0
55063;64539.13;865.96;416.71
55140;104917.29;0.0;1005.44
55143;81228.34;1253.58;1389.65
55222;64328.57;544.62;643.39
55226;45518.45;463.04;1366.63
55244;62926.24;1253.58;1175.74
55251;69545.32;0.0;976.54
55257;100751.58;1325.43;1439.03
55258;53312.87;273.83;565.84
55295;47937.15;266.39;650.71
55362;114099.64;387.33;560.94
55366;92857.42;509.71;2445.38
55385;110443.39;1325.43;1439.03
55408;91312.19;346.72;411.55
55412;66360.58;440.53;793.6
55426;74131.18;509.71;2208.01
55450;40258.66;463.04;334.41
55458;63725.96;673.71;643.39
55475;86600.38;273.83;587.56
55492;86807.39;1253.58;2279.16
55518;42035.73;273.83;757.02
55523;96272.1;708.96;1469.34
55560;54875.43;703.89;2607.32
55578;70358.41;544.62;752.76
55581;65712.55;642.14;2054.86
56012;67143.47;705.11;910.66
56013;94189.65;887.6;1104.54
56015;87555.21;202.38;1613.45
56035;126603.24;778.45;2457.42
56038;107472.08;516.69;2031.39
56039;81280.0;166.58;326.2
56051;70813.01;675.13;723.66
56089;72013.31;232.83;917.38
56129;98868.6;592.68;1116.11
56198;100905.7;217.32;1318.02
56200;116947.59;830.62;2064.41
56212;128324.51;285.77;817.16
56220;69664.04;670.66;721.16
56221;110508.02;113.4;1646.03
57001;54082.42;492.88;675.53
57038;63573.71;1106.64;1929.06
57091;64143.88;568.44;643.15
57096;75912.44;1415.45;2237.37
57101;87401.12;751.47;1128.45
57108;39413.49;410.94;594.27
57111;114648.69;1008.49;1228.53
57115;79886.58;817.35;83.03
57152;46425.37;424.84;129.73
57167;59706.84;577.88;349.84
57175;96431.04;1046.92;698.85
57178;77937.32;890.13;471.44
57183;58050.11;551.29;568.21
57187;66977.39;507.1;453.47
57188;61516.07;410.94;0.42
57201;55455.12;157.5;595.36
57207;87642.15;751.47;534.6
57226;91102.45;1532.14;2165.03
57239;74166.24;1145.33;459.66
57246;60790.75;777.8;437.81
57253;66004.76;493.04;696.19
57269;108029.75;1254.29;1199.73
57286;37729.52;343.57;125.79
57290;73695.91;777.8;130.4
57291;70369.82;495.63;165.4
57294;41278.41;410.94;594.27
57296;66987.15;486.5;469.34
57299;91668.78;349.38;261.04
57303;127831.71;1197.6;1199.73
57326;69979.25;619.64;453.47
57331;69317.99;904.57;751.81
57334;70047.93;495.63;424.93
57348;101282.67;511.04;1100.4
57358;61412.84;625.28;486.61
57373;69437.73;933.02;522.26
57374;131291.34;709.92;2.66
57376;72978.26;410.94;594.27
57377;117201.67;999.83;698.85
57379;76662.6;957.31;65.48
57383;84857.71;900.67;696.19
57384;58886.69;737.69;459.66
57403;92067.06;656.3;998.82
57408;94712.27;592.95;1100.4
57418;66745.8;757.01;537.11
57427;99653.51;495.63;451.92
57434;69170.78;900.67;696.19
57538;62877.46;136.32;217.91
57545;115438.26;1050.86;951.02
57568;91560.49;452.99;1035.87
57589;78432.08;568.44;593.85
57596;115247.25;864.01;534.6
57606;110194.36;985.79;936.58
57643;65328.56;540.83;502.2
57645;134694.67;1197.6;1150.22
57657;62442.66;634.14;122.19
57715;104722.48;735.27;1167.89
57725;53089.18;0.0;19.88
57727;71894.99;226.51;195.57
57730;80753.16;817.57;730.15
57760;53110.04;157.5;643.15
57765;106516.9;706.51;534.6
58013;65476.86;0.0;521.83
58014;93286.94;0.0;451.95
58037;64485.52;0.0;1139.32
58040;81556.63;0.0;289.25
58041;70561.1;0.0;521.83
58044;111357.1;533.37;921.5
58047;127237.52;0.0;691.12
58057;112313.58;743.52;1537.49
58062;152865.01;0.0;794.61
58093;107676.84;0.0;1032.12
58114;91971.55;227.04;36.9
58119;68820.37;487.92;1394.3
58120;78007.62;0.0;505.36
58131;100735.12;420.46;1182.03
58133;74447.72;0.0;521.83
58135;63102.41;0.0;36.9
58140;66118.77;227.04;0.0
58145;121897.67;0.0;169.28
58152;120836.81;420.46;1299.94
58157;54431.85;0.0;264.26
58159;92085.79;0.0;521.83
58161;118799.82;0.0;289.25
59072;61636.63;364.97;881.49
59091;98455.84;568.3;1242.24
59092;110346.64;731.67;2220.15
59114;76835.52;469.48;1037.67
59117;98952.09;615.73;1913.03
59150;60384.85;573.36;862.56
59159;107269.04;1434.01;2249.46
59168;78073.94;1032.06;1033.81
59174;69187.19;415.27;881.49
59247;111838.93;1155.58;698.85
59257;100328.05;1159.95;881.16
59260;67856.84;716.1;1631.98
59263;93394.31;634.87;1320.55
59265;83367.34;422.56;565.31
59269;77845.89;484.19;1562.42
59275;75073.38;1068.96;886.97
59285;112082.61;624.82;1662.06
59387;84058.75;623.47;1305.53
59403;108948.25;731.97;1656.04
59404;64791.84;624.01;1556.75
59411;86357.13;917.11;1863.73
59469;101203.62;686.59;1379.47
59473;85548.28;530.75;1552.94
59476;110065.58;407.73;1355.94
59491;83935.09;508.34;1080.03
59583;80547.48;264.54;807.12
59606;139641.65;705.32;1358.96
59622;99998.55;457.49;1675.11
59632;125239.27;812.16;1724.46
59636;110991.42;1217.43;588.88
59641;85443.16;716.1;1747.23
59658;106236.27;1363.13;1413.36
59659;126276.18;453.34;853.68
59660;86773.47;1049.77;647.16
60001;81244.67;825.73;729.31
60025;101403.39;418.15;674.27
60027;50726.95;711.81;125.39
60063;59708.34;2024.95;1344.13
60064;125640.03;1008.11;1054.71
60066;85927.45;683.2;869.5
60067;65041.67;760.9;742.19
60083;56813.75;435.79;247.49
60095;53317.2;1017.96;609.77
60118;110325.23;554.57;736.25
60119;91043.73;603.31;844.17
60140;65304.18;869.45;545.79
60148;38399.53;488.66;193.85
60151;131208.71;683.7;791.13
60164;43288.12;1327.41;512.88
60172;49198.9;945.13;103.72
60180;88580.28;1788.42;2039.18
60195;61075.25;869.45;299.47
60196;58876.14;1313.9;561.21
60198;86023.27;307.16;424.03
60203;68170.96;711.81;309.17
60210;59610.69;996.16;211.97
60222;61348.2;1463.35;667.07
60227;88713.62;307.16;424.03
60257;58224.44;973.54;245.65
60267;85077.15;491.92;173.61
60273;81552.0;779.69;620.45
60305;90440.06;481.95;1065.53
60313;70379.84;1765.07;1293.43
60327;52120.29;1530.94;1466.66
60330;54005.43;1206.35;561.56
60334;53384.03;1519.89;532.37
60346;56734.95;981.74;93.9
60365;88666.19;491.92;501.46
60391;45151.35;1287.12;72.29
60404;77618.83;1458.13;152.09
60434;81150.74;384.12;1215.51
60440;56045.79;602.18;394.39
60459;71654.67;802.28;802.88
60497;69464.34;1559.34;588.48
60498;75078.74;1030.09;95.02
60516;53434.35;1473.14;825.27
60519;117077.76;307.16;294.07
60520;53820.04;1426.15;527.24
60523;71519.42;2368.01;1466.66
60531;64434.74;695.54;861.78
60532;63462.05;1245.05;561.56
60544;67087.91;651.53;1500.42
60551;61313.66;1471.15;118.08
60560;54549.6;865.44;537.65
60572;87812.29;837.36;781.04
60579;109817.47;910.99;912.86
60592;49301.12;1132.82;628.39
60597;52168.86;760.9;686.28
60610;128821.56;554.57;811.07
60611;54079.83;759.78;1614.86
60617;115520.58;307.16;424.03
60621;115011.13;273.86;1393.52
60622;94426.08;613.39;415.54
60627;83046.81;807.95;1500.42
60663;64722.78;1531.65;1322.49
60667;81963.19;1448.48;742.19
60669;65084.2;1257.46;142.02
60684;81258.29;1301.7;511.41
60685;51134.87;1331.31;498.18
60695;57610.26;1097.58;437.03
61009;77578.45;1025.73;489.04
61021;118188.62;652.39;921.47
61040;104499.88;942.55;1437.91
61050;81079.34;70.14;318.78
61053;80535.08;741.92;959.48
61081;130150.99;1580.98;1198.33
61097;121205.08;212.44;351.63
61101;67399.34;936.15;96.67
61118;125061.47;704.01;452.31
61123;94075.2;1316.44;721.21
61130;112269.94;404.54;314.67
61135;136969.15;590.16;1035.13
61142;95105.99;941.37;950.16
61147;95587.7;347.78;619.59
61173;124108.29;1096.87;874.09
61179;125459.49;1524.89;1813.66
61191;106214.51;599.62;1139.09
61195;115707.93;552.67;1040.3
61199;73436.22;894.05;466.31
61200;162079.28;711.06;1339.76
61210;71188.53;1142.81;319.97
61244;74273.96;866.57;971.37
61247;120450.09;939.49;1310.13
61266;88594.84;1126.75;166.34
61281;122578.49;1473.75;1549.21
61282;91507.37;1051.64;1525.04
61284;91699.46;969.5;1005.1
61291;87332.11;1238.26;695.95
61292;110852.64;1473.75;1549.21
61302;71330.09;1108.28;379.91
61311;73290.12;797.19;1272.52
61317;97524.22;1158.97;971.37
61320;102155.92;214.22;627.59
61324;137109.77;756.2;1599.51
61333;95610.78;214.22;627.59
61341;63189.64;705.36;838.76
61352;102901.76;1096.87;657.47
61369;140604.21;1260.19;1620.49
61373;104520.94;741.92;1164.85
61409;96626.31;871.18;1022.13
61413;67939.77;1186.45;308.6
61420;72951.96;1142.81;305.21
61433;81265.79;627.18;916.6
61464;136303.4;1580.98;1198.33
61465;76063.83;745.24;1454.99
61473;126038.48;1428.18;496.5
61481;66140.96;866.57;971.37
61482;137026.28;590.16;1035.13
61496;108462.83;1096.87;792.3
61499;83777.24;1061.59;888.38
61506;95055.02;813.85;1190.1
61512;129793.24;1649.54;1813.66
62014;107531.59;1237.43;1352.25
62021;51270.19;315.92;507.76
62042;93339.51;657.71;1389.78
62045;78407.73;993.17;866.51
62048;83364.35;907.16;389.65
62050;88530.15;843.08;0.0
62057;77431.57;810.0;602.54
62058;72989.79;719.38;338.0
62059;85156.15;1091.84;1112.16
62061;57991.79;586.2;193.62
62078;86786.23;822.19;740.02
62082;53815.45;141.72;413.41
62104;95334.49;629.73;1552.12
62118;48677.98;554.0;355.76
62119;114742.11;1002.17;760.72
62125;84927.19;1125.24;1393.64
62132;87353.23;938.05;1267.23
62135;58321.96;111.61;1750.84
62147;66390.04;154.62;1985.99
62154;67527.93;580.26;2008.13
62219;85418.68;1101.88;1252.99
62223;75695.52;223.7;1189.53
62248;52245.4;238.08;2154.97
62253;53776.14;382.13;2954.99
62272;49319.78;96.36;1971.49
62276;106437.45;1322.52;1698.96
62301;49448.21;724.24;0.0
62330;89402.99;1083.54;620.29
62334;87532.15;1036.74;1324.46
62352;77902.24;654.52;1532.91
62359;83288.56;732.74;91.8
62441;65510.98;951.67;568.08
62447;127128.18;1056.01;32.81
62448;97165.09;974.7;1458.82
62462;54929.53;690.83;47.46
62471;93382.76;1057.05;1511.93
62475;55390.93;580.26;1617.76
62476;102622.69;797.87;1659.64
62481;103534.22;1174.73;1548.14
62484;72349.36;248.7;708.71
62486;94310.61;1340.86;1241.25
62494;51649.87;141.72;817.02
62496;59970.7;838.19;466.86
62502;97251.01;949.71;976.95
62513;81066.43;694.89;1613.39
62518;71465.42;981.37;26.37
62522;86727.57;711.03;178.17
62527;69517.24;521.29;773.41
62529;99342.21;1189.85;906.37
62530;42357.26;263.16;518.35
62534;83030.89;814.2;1699.72
62552;112976.32;658.1;178.17
62554;70514.74;521.29;525.73
62582;93065.27;654.85;1567.12
62599;80234.77;631.61;1465.76
62602;122169.53;1151.85;1669.49
62603;91196.92;974.7;1445.27
62621;72543.74;724.85;482.47
62635;75753.55;636.4;91.8
62683;63912.4;1054.21;444.49
62709;63569.24;224.34;760.92
62778;40738.1;388.58;1563.65
62785;63924.0;766.35;333.55
62794;104025.17;1457.82;1874.24
62821;73106.19;974.7;1327.35
62822;90449.82;1174.73;1548.14
62826;74440.63;741.06;466.86
62829;66987.44;141.72;1671.65
62847;98736.73;1002.17;653.73
63027;105066.15;307.7;498.8
63041;79416.42;166.24;579.38
63049;121593.6;338.36;1271.82
63058;123616.11;471.55;1397.89
63063;156136.34;338.36;1121.02
63064;81961.72;0.0;151.5
63071;84574.55;268.83;1057.7
63077;63731.78;0.0;10.52
66100;92480.36;615.1;0.0
66105;35915.64;0.0;0.0
66111;46357.42;0.0;65.28
66123;5584.96;6927.79;0.0
66194;55645.77;0.0;2295.22
66195;96084.04;156.45;1054.89
66201;44609.61;0.0;730.85
66206;18007.66;0.0;2295.22
66209;46128.68;0.0;0.0
66212;66486.77;223.21;985.1
66228;84401.14;156.45;1054.89
67080;118482.06;841.81;900.54
67083;41893.62;0.0;132.89
67084;92157.49;503.05;457.62
67088;66576.04;0.0;595.36
67097;137045.96;841.81;730.84
67127;132632.7;841.81;900.54
67137;140806.8;932.13;723.72
67145;85838.89;321.2;218.09
67151;108598.84;813.57;744.44
67155;135869.96;1438.88;907.96
67161;94111.63;232.06;192.02
67174;101771.21;555.19;262.26
67190;66509.15;268.79;192.02
67200;120134.92;1011.78;837.29
67218;130445.05;932.13;723.72
67238;88810.64;144.24;186.56
67315;51883.48;295.78;52.27
67319;17377.23;0.0;23.86
67336;105189.14;1011.78;826.82
67375;127114.88;755.13;730.84
67378;91707.39;915.73;651.09
67381;53690.82;0.0;0.0
67385;45768.43;0.0;0.0
67443;62786.46;295.78;52.27
67454;70489.88;146.25;165.4
67466;45108.55;295.78;23.86
67513;77040.17;384.49;102.86
67517;102359.5;940.6;824.04
67529;84772.55;629.17;701.61
67535;66017.85;0.0;34.41
68004;89598.24;1093.92;1154.5
68019;78548.26;289.12;313.99
68024;87017.66;699.27;1390.67
68028;134548.16;2255.4;489.95
68034;36553.64;288.34;24.77
68055;113229.87;1088.72;960.53
68063;155092.33;1121.56;1448.71
68066;169600.85;448.93;359.83
68068;74202.21;905.94;1545.23
68072;111124.96;974.95;1005.34
68108;40520.96;292.0;207.58
68110;96136.9;289.12;313.99
68127;89643.73;1155.96;970.79
68134;140406.12;640.9;299.28
68137;51357.56;370.85;195.01
68138;66201.18;854.53;1112.78
68144;62966.41;875.2;960.53
68156;125987.34;1143.16;1202.39
68157;103212.39;289.12;313.99
68163;94699.78;940.17;960.53
68176;55858.26;370.85;205.04
68179;95953.25;760.58;1390.67
68182;31176.07;174.57;24.77
68184;32756.31;227.03;195.01
68186;27352.3;227.03;195.01
68188;30255.93;0.0;44.81
68194;20227.78;227.03;0.0
68197;74512.02;954.03;960.53
68198;61696.21;908.01;959.49
68200;64798.31;277.0;205.04
68207;66442.97;1067.29;960.53
68208;46220.22;394.08;24.77
68215;68429.39;290.43;811.23
68227;119104.08;335.15;359.83
68229;43844.45;172.72;98.86
68234;120232.54;1103.05;1193.18
68247;96979.63;363.13;0.0
68248;30947.15;227.03;24.77
68254;81483.18;940.17;960.53
68267;125205.2;1088.72;1016.25
68276;65201.13;339.26;116.32
68297;80426.29;988.46;960.53
68298;105121.27;73.66;100.67
68308;67718.28;34.78;0.0
68319;110258.85;1234.82;1449.09
68326;91467.1;921.0;1435.48
68335;66237.0;362.79;277.4
68337;75478.52;710.51;1522.62
68350;88022.86;405.91;273.7
68351;77430.46;239.09;201.45
68353;63407.83;956.6;929.97
68358;42105.22;233.18;163.83
68360;72404.66;239.09;246.26
68374;106545.41;233.18;243.14
68375;131778.84;974.95;1016.25
68382;57627.14;956.6;929.97
69033;101885.45;1398.83;1085.05
69034;125788.31;1260.73;1137.29
69035;41654.11;572.86;337.81
69036;81663.66;454.17;773.04
69048;86828.53;638.61;1147.58
69049;92824.35;1172.87;1742.03
69081;129896.72;1466.07;1961.64
69083;82343.22;1173.42;1876.23
69113;58281.11;743.8;1299.64
69122;90039.15;570.25;1459.99
69130;84834.08;448.37;580.66
69131;77944.13;955.75;913.68
69136;90306.4;834.82;1334.07
69143;107727.65;1348.25;1842.12
69149;114342.02;1117.81;1033.12
69153;82953.29;1149.35;1038.99
69158;126424.98;1598.57;710.32
69170;60912.77;363.98;568.23
69198;61573.25;250.82;1452.47
69205;97126.63;1203.03;1143.11
69207;96616.08;1127.38;1790.07
69219;79325.98;622.07;689.17
69238;75417.06;175.12;557.14
69249;51404.69;430.78;311.89
69251;68382.71;411.73;921.71
69280;73618.4;887.97;834.35
69286;116801.31;1345.53;1049.23
69296;103843.48;1087.63;1473.77
69299;70690.58;664.75;402.44
70023;80460.72;646.62;1151.47
70037;90478.33;402.95;652.96
70038;52875.26;805.28;4039.51
70055;95890.56;1302.41;3493.94
70061;27292.45;0.0;99.8
70067;60711.53;1302.41;3493.94
70074;79401.5;186.15;485.16
70080;95336.69;0.0;813.61
70088;56614.32;1126.8;3871.4
70098;76378.51;1302.41;3493.94
70101;69831.09;218.24;34.55
70103;46673.48;555.26;818.5
70105;66328.9;1254.82;3534.79
70112;46772.19;0.0;485.16
70121;92538.87;416.03;1121.27
70130;92018.82;135.71;446.48
70146;75385.42;1343.48;3654.61
70150;80893.94;1096.8;1524.63
70159;48700.19;0.0;1191.95
70176;55421.25;335.28;179.06
70185;123286.5;35.47;779.06
70189;55848.4;831.39;1820.51
70199;95401.42;961.25;3648.88
70205;88769.62;337.18;1270.85
70210;39756.33;555.26;533.17
70217;38487.56;489.26;422.32
70231;51515.64;507.67;517.14
70237;44472.02;507.67;517.14
70243;49847.27;58.14;1598.05
70257;63104.55;1168.9;3946.63
70263;75776.31;1302.41;3900.04
70272;70282.25;507.67;903.26
70283;52292.34;0.0;243.25
70294;52242.13;555.26;354.1
70301;54143.01;1312.95;3713.86
70303;85084.91;1302.41;4046.55
70306;71080.89;337.18;1264.72
70319;81109.92;678.35;1270.85
70321;79458.22;555.26;623.36
70328;71179.78;555.26;474.02
70341;71140.23;1238.75;3846.15
70343;71320.35;1579.92;3360.99
70353;75991.88;253.72;213.25
70356;43427.38;866.87;1681.72
70381;91584.03;805.28;3820.51
70402;84121.5;216.79;439.72
70403;72642.44;664.91;653.94
70414;28042.46;0.0;99.8
70423;67052.65;507.67;1241.35
70433;123046.78;1019.39;3996.1
70437;81517.37;305.45;785.46
70470;76059.4;1302.41;3493.94
70471;74217.32;310.4;652.96
70473;105003.14;1302.41;3737.19
70475;101467.79;742.45;476.85
70479;90923.12;252.27;652.96
70485;63725.59;305.45;824.63
70491;87459.09;402.95;652.96
70497;112570.02;416.03;1110.04
70510;93225.51;253.72;779.06
70515;70311.26;214.1;623.36
70541;51295.01;1088.31;3326.82
70550;117738.79;1124.11;3938.19
70552;58997.4;214.1;862.07
70559;99602.91;747.15;3767.1
71014;129122.4;1037.21;792.36
71021;76872.58;961.43;153.41
71024;84883.53;1065.83;720.52
71030;82064.16;760.1;719.1
71036;81683.47;364.26;445.52
71045;61126.06;616.03;577.44
71050;105622.63;823.45;764.17
71055;108985.23;772.92;1542.19
71063;95625.51;1226.66;792.36
71064;115967.08;554.65;666.79
71068;80901.86;0.0;1873.75
71102;102305.95;854.45;1043.73
71107;105910.38;1150.89;1238.91
71113;121860.3;1341.21;1188.24
71116;96744.61;525.91;1510.64
71118;148486.41;1157.29;1043.73
71150;135246.09;1317.44;576.43
71165;33134.77;0.0;121.71
71187;117495.28;2060.27;327.72
71214;100496.78;779.21;2215.64
71218;86023.86;399.81;1183.08
71234;51649.15;585.92;215.92
71236;57301.43;746.01;553.09
71240;93740.9;760.1;778.47
71306;123334.6;2105.79;2006.06
71322;83801.41;810.16;792.36
71324;148135.53;2650.26;1367.77
71332;72161.52;949.35;784.75
71334;81277.95;2262.64;450.78
71338;81420.58;380.58;426.63
71385;97289.31;721.67;576.43
71390;109329.39;2105.79;2006.06
71393;67059.49;892.84;411.86
71407;73781.14;612.81;424.34
71412;108189.82;1923.3;1947.57
71425;94551.91;589.52;479.53
71541;46739.14;213.22;362.92
71545;75646.96;604.41;921.71
71558;62058.82;808.72;532.4
71565;76945.37;953.9;326.68
72004;76507.57;1267.07;2986.71
72013;53403.34;561.6;998.85
72144;68911.21;456.34;327.77
72155;88086.33;1304.9;3368.03
72167;119513.92;1568.36;830.21
72170;101305.78;907.67;1248.47
72171;88737.72;858.77;1014.54
01058;89712.75;1020.62;294.38
01067;61682.18;1043.19;234.35
01069;117702.83;950.18;3810.44
01085;74420.47;491.15;3472.94
01115;76191.52;1005.36;3726.18
01119;55264.27;1303.26;99.24
01133;87400.34;93.35;448.71
01142;83021.1;1161.39;1174.59
01147;89798.36;740.78;489.28
01154;77526.47;1084.12;2806.69
01176;55364.31;250.93;0.0
01183;95235.55;648.78;1170.95
01195;105108.78;809.16;3552.76
01242;62924.91;291.39;137.16
01247;89170.94;2385.58;1.08
01254;116969.74;989.38;3552.76
01260;60046.47;269.42;386.48
01284;102087.7;940.0;546.57
01293;64537.92;976.83;234.35
01297;62697.5;826.82;707.12
01301;95944.58;1167.52;3756.47
01306;120744.22;1164.53;787.16
01325;65499.54;351.57;401.02
01368;80953.49;864.11;3557.19
01381;63158.39;505.39;3608.89
01398;76275.01;353.86;1084.08
01405;103338.54;876.77;3810.44
01406;73179.38;291.39;403.84
01426;80440.69;861.02;2941.61
01433;72208.61;605.97;235.99
01453;55265.36;0.0;107.93
01456;74287.41;68.41;448.71
02005;54028.51;1852.84;1278.39
02010;88458.25;234.55;647.84
02015;66256.79;0.0;494.22
02043;71762.45;339.88;411.25
02079;69074.2;0.0;1128.16
02090;76136.54;416.94;438.32
02100;89764.44;342.46;2679.07
02114;112493.2;182.39;624.77
02126;78528.56;0.0;1583.38
02130;103737.02;403.04;797.07
02144;110685.87;341.05;2803.87
02145;114503.54;511.98;541.46
02168;131173.15;182.39;672.92
02175;83745.38;339.88;240.57
02181;66609.9;0.0;1943.17
02195;94994.06;234.55;255.93
02199;94935.68;442.59;1084.67
02200;70866.16;0.0;1055.38
02201;85589.85;589.95;649.79
02203;91115.95;182.39;696.63
02217;102338.78;410.6;626.46
02225;65023.59;182.39;204.42
02233;81469.11;416.94;847.32
02241;84091.75;416.94;696.63
02273;106928.21;406.65;1137.22
02279;82600.92;182.39;308.26
02296;109201.24;266.54;2202.87
02310;85125.93;426.64;1535.71
02316;89719.27;589.95;526.18
02338;99769.52;0.0;911.08
02340;146156.85;442.59;2039.52
02344;59744.29;1852.84;1314.24
02346;68957.83;0.0;920.88
02350;59749.1;0.0;1055.38
02368;92561.28;837.36;982.71
02373;92008.89;0.0;1477.61
02395;93093.28;410.6;626.46
02409;51294.56;0.0;992.46
02416;84787.05;160.1;96.83
02423;110311.21;410.6;455.79
02439;77216.86;135.49;909.98
02449;78976.58;182.39;355.11
02456;86272.7;245.45;385.89
02469;86818.87;160.1;378.42
02490;86217.29;234.55;734.45
02492;84856.06;337.26;606.92
02495;145886.54;453.34;1650.74
02500;90044.96;266.54;1430.06
02518;72090.4;182.39;455.9
02523;81824.58;135.49;391.25
02550;54243.75;0.0;628.72
02591;93352.59;160.1;661.05
02594;77984.14;182.39;197.75
02596;91886.66;182.39;300.98
02615;107660.64;266.54;2555.36
02629;77961.54;160.1;804.75
02656;60529.76;1852.84;1208.11
02658;139141.41;337.26;1866.43
02670;90005.75;160.1;96.83
02688;86935.82;160.1;470.24
02695;82047.11;370.04;631.82
02701;108378.85;182.39;300.98
02709;94377.28;342.46;2082.2
